date_played,num_players,num_teams,num_hands,high_score,points_to_play_to,game_id
2018-04-10 00:37:16.164000,2,0,5,11,11,5acc073c3a8b71001463f472
2018-04-10 00:38:39.354000,8,0,11,13,11,5acc078f3a8b71001463f48c
2018-04-10 00:42:46.316000,2,0,6,13,11,5acc08863a8b71001463f4e4
2018-04-10 00:46:07.607000,8,0,9,12,11,5acc094f3a8b71001463f521
2018-04-10 00:47:08.180000,3,0,8,11,11,5acc098c3a8b71001463f537
2018-04-10 00:49:24.914000,2,0,7,11,11,5acc0a143a8b71001463f55e
2018-04-10 00:52:56.776000,8,0,13,14,11,5acc0ae83a8b71001463f59b
2018-04-10 00:57:13.391000,2,0,6,12,11,5acc0be93a8b71001463f5ec
2018-04-10 01:03:19.059000,2,0,4,11,11,5acc0d573a8b71001463f639
2018-04-10 01:07:04.404000,2,0,5,11,11,5acc0e383a8b71001463f651
2018-04-10 01:13:15.926000,2,0,5,11,11,5acc0fab3a8b71001463f670
2018-04-10 01:03:57.448000,4,2,8,23,21,5acc0d7d3a8b71001463f63d
2018-04-10 01:18:46.111000,2,0,7,12,11,5acc10f63a8b71001463f68a
2018-04-10 01:27:00.492000,2,0,6,11,11,5acc12e43a8b71001463f6b5
2018-04-10 01:34:02.854000,2,0,7,11,11,5acc148a3a8b71001463f6d7
2018-04-10 01:22:01.891000,4,2,9,21,21,5acc11b93a8b71001463f69c
2018-04-10 01:40:48.792000,2,0,7,11,11,5acc16203a8b71001463f6fc
2018-04-10 02:19:26.705000,8,0,9,11,11,5acc1f2e3a8b71001463f73c
2018-04-10 02:04:05.810000,4,2,12,21,21,5acc1b953a8b71001463f712
2018-04-10 02:23:57.198000,8,0,11,13,11,5acc203d3a8b71001463f798
2018-04-10 02:35:48.499000,6,2,4,12,11,5acc23043a8b71001463f807
2018-04-10 02:38:28.093000,6,2,4,11,11,5acc23a43a8b71001463f824
2018-04-10 02:41:53.083000,6,2,5,11,11,5acc24713a8b71001463f841
2018-04-10 03:28:34.434000,0,0,4,0,21,5acc2f6282312000130ab0df
2018-04-10 03:38:24.999000,0,2,0,0,21,5acc31b082312000130ab0f4
2018-04-10 03:40:16.595000,0,2,2,0,21,5acc322082312000130ab0fc
2018-04-10 03:49:38.939000,4,2,9,22,21,5acc345282312000130ab10c
2018-04-10 04:03:29.046000,0,2,3,0,21,5acc379182312000130ab13a
2018-04-10 04:48:36.796000,4,0,14,15,15,5acc4224eea0a0001475c5ff
2018-04-10 04:54:24.894000,0,0,11,0,15,5acc4380eea0a0001475c646
2018-04-10 04:58:19.734000,4,0,13,16,15,5acc446beea0a0001475c683
2018-04-10 12:57:42.895000,2,0,8,12,11,5accb4c68e2ce300154aea7b
2018-04-10 13:13:45.720000,2,0,4,11,11,5accb8898e2ce300154aea94
2018-04-10 13:19:31.573000,2,0,5,12,11,5accb9e38e2ce300154aeaa1
2018-04-10 13:44:42.734000,2,0,5,12,11,5accbfca8e2ce300154aeab1
2018-04-10 14:09:49.540000,2,0,7,13,11,5accc5ad8e2ce300154aeae0
2018-04-10 14:02:06.013000,4,2,11,24,21,5accc3de8e2ce300154aeac1
2018-04-10 14:19:01.075000,4,2,15,24,21,5accc7d58e2ce300154aeb0f
2018-04-10 14:45:22.854000,2,0,6,13,11,5accce028e2ce300154aeb5b
2018-04-10 14:57:12.998000,2,0,5,11,11,5accd0c88e2ce300154aeb81
2018-04-10 14:59:40.116000,4,2,10,22,21,5accd15c8e2ce300154aeb91
2018-04-10 15:06:16.656000,2,0,4,11,11,5accd2e88e2ce300154aebe8
2018-04-10 15:06:51.568000,4,0,9,16,15,5accd30b8e2ce300154aebec
2018-04-10 14:46:04.062000,5,0,20,22,21,5accce2c8e2ce300154aeb5f
2018-04-10 15:21:50.959000,5,0,21,21,21,5accd68e8e2ce300154aec65
2018-04-10 15:31:21.957000,6,2,9,22,21,5accd8c98e2ce300154aec96
2018-04-10 15:51:36.928000,0,0,6,0,11,5accdd888e2ce300154aed56
2018-04-10 15:44:56.138000,4,2,10,22,21,5accdbf88e2ce300154aed1d
2018-04-10 15:57:11.603000,0,2,12,0,21,5accded78e2ce300154aeda5
2018-04-10 15:46:23.725000,6,2,8,21,21,5accdc4f8e2ce300154aed2f
2018-04-10 16:29:07.608000,2,0,6,14,11,5acce6538e2ce300154aee0a
2018-04-10 16:38:16.093000,0,0,1,0,11,5acce8788e2ce300154aee1d
2018-04-10 16:47:31.934000,2,0,8,11,11,5acceaa38e2ce300154aee25
2018-04-10 17:13:33.493000,2,0,6,13,11,5accf0bd8e2ce300154aee3e
2018-04-10 17:25:37.622000,6,2,9,22,21,5accf3918e2ce300154aee51
2018-04-10 18:09:30.944000,2,0,6,13,11,5accfdda8e2ce300154aee75
2018-04-10 18:30:41.579000,2,0,6,11,11,5acd02d18e2ce300154aeea4
2018-04-10 18:53:27.928000,3,0,6,11,11,5acd08278e2ce300154aeeb7
2018-04-10 18:59:06.993000,3,0,4,12,11,5acd097a8e2ce300154aeed0
2018-04-10 19:01:15.745000,4,2,8,17,15,5acd09fb8e2ce300154aeede
2018-04-10 19:02:08.832000,3,0,7,11,11,5acd0a308e2ce300154aeee3
2018-04-10 19:22:39.382000,2,0,5,12,11,5acd0eff8e2ce300154aef28
2018-04-10 19:28:54.619000,2,0,6,12,11,5acd10768e2ce300154aef38
2018-04-10 19:35:12.338000,2,0,6,13,11,5acd11f08e2ce300154aef4b
2018-04-10 20:01:25.832000,4,0,10,15,15,5acd18158e2ce300154aef6b
2018-04-10 20:05:23.968000,0,0,0,0,15,5acd19038e2ce300154aef9e
2018-04-10 20:08:02.180000,0,2,0,0,11,5acd19a28e2ce300154aef9f
2018-04-10 20:10:21.699000,0,0,1,0,15,5acd1a2d8e2ce300154aefa5
2018-04-10 19:57:35.937000,2,0,5,11,11,5acd172f8e2ce300154aef5e
2018-04-10 20:24:31.042000,2,0,8,11,11,5acd1d7f8e2ce300154aefee
2018-04-10 20:20:20.023000,6,0,14,15,15,5acd1c848e2ce300154aefb6
2018-04-10 20:19:46.690000,4,2,11,24,21,5acd1c628e2ce300154aefb0
2018-04-10 20:42:03.369000,4,2,9,22,21,5acd219b8e2ce300154af067
2018-04-10 20:56:36.956000,4,2,10,21,21,5acd25048e2ce300154af095
2018-04-10 21:18:36.888000,4,0,8,16,15,5acd2a2c8e2ce300154af0c9
2018-04-10 21:21:51.513000,0,0,6,0,15,5acd2aef8e2ce300154af0fc
2018-04-10 21:40:55.665000,0,0,1,0,11,5acd2f678e2ce300154af152
2018-04-10 21:18:33.740000,4,2,13,23,21,5acd2a298e2ce300154af0c8
2018-04-10 21:42:11.678000,4,2,9,22,21,5acd2fb38e2ce300154af165
2018-04-10 21:57:01.191000,4,2,9,24,21,5acd332d8e2ce300154af193
2018-04-10 22:15:06.917000,4,2,12,24,21,5acd376a8e2ce300154af1c1
2018-04-10 22:41:39.447000,4,2,9,23,21,5acd3da38e2ce300154af1fe
2018-04-10 23:03:49.963000,4,2,10,21,21,5acd42d58e2ce300154af22c
2018-04-11 01:18:01.615000,8,0,10,11,11,5acd6249925e5e001418eb3b
2018-04-11 01:24:45.276000,8,0,5,12,11,5acd63dd925e5e001418eb96
2018-04-11 02:41:28.974000,4,0,22,22,21,5acd75d819479f001421681f
2018-04-11 02:54:16.921000,4,2,19,22,21,5acd78d819479f0014216870
2018-04-11 03:06:32.836000,4,2,10,21,21,5acd7bb819479f00142168ee
2018-04-11 03:11:37.274000,4,2,11,21,21,5acd7ce919479f0014216921
2018-04-11 03:18:24.796000,4,2,8,23,21,5acd7e8019479f0014216959
2018-04-11 03:23:18.506000,4,2,7,22,21,5acd7fa619479f0014216982
2018-04-11 03:27:42.499000,4,2,10,21,21,5acd80ae19479f00142169a6
2018-04-11 03:34:10.895000,4,2,8,21,21,5acd823219479f00142169d9
2018-04-11 03:38:39.690000,4,2,12,23,21,5acd833f19479f0014216a02
2018-04-11 03:46:00.262000,4,2,11,21,21,5acd84f819479f0014216a3f
2018-04-11 04:45:08.863000,4,0,12,15,15,5acd92d403c7290014176c8f
2018-04-11 04:50:24.554000,4,0,11,15,15,5acd941003c7290014176ccc
2018-04-11 05:35:03.135000,4,2,13,21,21,5acd9e87ec785c0014b0fe3b
2018-04-11 09:08:06.886000,0,0,0,0,11,5acdd0768d97d600141b1bc4
2018-04-11 10:02:10.486000,4,2,9,21,21,5acddd22e32bc90013c2d150
2018-04-11 10:12:47.638000,4,2,9,22,21,5acddf9fe32bc90013c2d17e
2018-04-11 10:22:28.549000,4,2,10,24,21,5acde1e4e32bc90013c2d1ac
2018-04-11 12:21:03.061000,4,2,11,21,21,5acdfdaf562b3e00140f8b6b
2018-04-11 12:25:48.177000,0,2,8,0,21,5acdfecc562b3e00140f8ba3
2018-04-11 13:29:04.011000,2,0,4,11,11,5ace0da0562b3e00140f8bcc
2018-04-11 13:31:49.128000,2,0,6,11,11,5ace0e45562b3e00140f8bd9
2018-04-11 13:54:04.351000,2,0,4,11,11,5ace137c562b3e00140f8bec
2018-04-11 14:01:03.313000,2,0,5,11,11,5ace151f562b3e00140f8bf9
2018-04-11 14:10:02.280000,2,0,5,13,11,5ace173a562b3e00140f8c09
2018-04-11 14:14:31.453000,2,0,6,11,11,5ace1847562b3e00140f8c19
2018-04-11 14:58:07.277000,2,0,10,13,11,5ace227fc98b070014accae2
2018-04-11 15:11:50.728000,2,0,5,11,11,5ace25b6c98b070014accb01
2018-04-11 15:38:20.921000,8,0,11,12,11,5ace2becc98b070014accb12
2018-04-11 15:45:01.355000,0,4,0,0,11,5ace2d7dc98b070014accb85
2018-04-11 15:45:25.916000,0,0,0,0,11,5ace2d95c98b070014accb8a
2018-04-11 15:38:16.555000,2,0,6,15,11,5ace2be8c98b070014accb11
2018-04-11 15:45:51.252000,8,0,10,12,11,5ace2dafc98b070014accb8c
2018-04-11 15:45:59.434000,2,0,6,11,11,5ace2db7c98b070014accb96
2018-04-11 15:54:08.982000,2,0,6,11,11,5ace2fa0c98b070014accbfa
2018-04-11 16:47:32.716000,2,0,7,11,11,5ace3c24c98b070014accc13
2018-04-11 16:46:32.273000,4,2,12,23,21,5ace3be8c98b070014accc0d
2018-04-11 17:08:47.446000,4,2,10,21,21,5ace411fc98b070014accc60
2018-04-11 17:20:20.482000,5,0,20,24,21,5ace43d4c98b070014accc93
2018-04-11 17:42:11.061000,0,0,5,0,11,5ace48f3c98b070014acccfa
2018-04-11 17:46:24.092000,0,0,6,0,21,5ace49f0c98b070014accd2b
2018-04-11 18:16:25.341000,2,0,5,11,11,5ace50f9c98b070014accd50
2018-04-11 18:26:42.053000,2,0,6,12,11,5ace5362c98b070014accd60
2018-04-11 18:34:48.670000,2,0,3,11,11,5ace5548c98b070014accd73
2018-04-11 18:38:19.570000,2,0,5,11,11,5ace561bc98b070014accd7d
2018-04-11 18:44:45.645000,2,0,8,12,11,5ace579dc98b070014accd8d
2018-04-11 18:54:16.035000,2,0,7,12,11,5ace59d8c98b070014accda6
2018-04-11 19:07:10.723000,2,0,5,11,11,5ace5cdec98b070014accdbc
2018-04-11 19:13:01.043000,2,0,7,11,11,5ace5e3dc98b070014accdcc
2018-04-11 19:20:57.274000,0,0,0,0,11,5ace6019c98b070014accde9
2018-04-11 19:19:11.024000,2,0,8,13,11,5ace5fafc98b070014accde2
2018-04-11 19:21:34.522000,4,0,17,21,21,5ace603ec98b070014accded
2018-04-11 19:29:19.484000,2,0,6,12,11,5ace620fc98b070014acce2f
2018-04-11 19:35:45.854000,2,0,7,12,11,5ace6391c98b070014acce65
2018-04-11 19:43:37.486000,2,0,4,12,11,5ace6569c98b070014acce7b
2018-04-11 19:47:39.514000,2,0,8,11,11,5ace665bc98b070014acce88
2018-04-11 19:59:36.465000,2,0,5,12,11,5ace6928c98b070014accebb
2018-04-11 19:51:12.101000,4,2,9,23,21,5ace6730c98b070014acce8c
2018-04-11 20:04:15.538000,2,0,6,11,11,5ace6a3fc98b070014acced5
2018-04-11 20:09:48.543000,0,2,3,0,11,5ace6b8cc98b070014accef6
2018-04-11 20:09:20.119000,2,0,6,12,11,5ace6b70c98b070014accef2
2018-04-11 20:16:48.972000,2,0,6,11,11,5ace6d30c98b070014accf32
2018-04-11 20:21:17.826000,2,0,7,12,11,5ace6e3dc98b070014accf4f
2018-04-11 20:23:20.685000,4,0,8,11,11,5ace6eb8c98b070014accf59
2018-04-11 20:27:21.727000,2,0,4,11,11,5ace6fa9c98b070014accf8e
2018-04-11 20:10:09.256000,4,2,8,22,21,5ace6ba1c98b070014accefe
2018-04-11 20:29:53.995000,2,0,6,12,11,5ace7041c98b070014accfaa
2018-04-11 20:34:04.779000,2,0,5,12,11,5ace713cc98b070014accfbd
2018-04-11 20:34:33.650000,8,0,10,11,11,5ace7159c98b070014accfc2
2018-04-11 20:40:29.192000,0,0,10,0,11,5ace72bdc98b070014acd029
2018-04-11 21:24:49.013000,8,0,7,14,11,5ace7d21c98b070014acd0a4
2018-04-11 21:34:37.724000,8,0,7,12,11,5ace7f6dc98b070014acd0f8
2018-04-11 21:38:26.820000,8,0,10,11,11,5ace8052c98b070014acd13d
2018-04-11 21:13:27.841000,4,2,15,21,21,5ace7a77c98b070014acd084
2018-04-11 21:44:41.042000,8,0,9,11,11,5ace81c9c98b070014acd1ac
2018-04-11 21:50:03.437000,8,0,18,12,11,5ace830bc98b070014acd209
2018-04-11 21:59:17.237000,8,0,6,11,11,5ace8535c98b070014acd2cb
2018-04-11 21:46:14.734000,4,2,8,23,21,5ace8226c98b070014acd1c8
2018-04-11 21:57:22.933000,4,0,13,22,21,5ace84c2c98b070014acd2a0
2018-04-11 22:04:43.686000,4,2,11,21,21,5ace867bc98b070014acd32f
2018-04-11 22:09:37.701000,0,0,24,0,21,5ace87a1c98b070014acd353
2018-04-11 22:24:30.253000,4,2,9,21,21,5ace8b1ec98b070014acd3db
2018-04-11 22:40:00.677000,6,2,6,16,15,5ace8ec0c98b070014acd428
2018-04-11 22:40:41.334000,4,2,6,21,21,5ace8ee9c98b070014acd430
2018-04-11 22:51:09.240000,4,2,11,22,21,5ace915dc98b070014acd472
2018-04-12 00:28:18.877000,8,0,10,12,11,5acea822c98b070014acd4aa
2018-04-12 00:34:14.449000,8,0,10,11,11,5acea986c98b070014acd505
2018-04-12 00:42:26.013000,4,0,15,21,21,5aceab72c98b070014acd560
2018-04-12 00:53:31.098000,6,2,5,12,11,5aceae0bc98b070014acd5a7
2018-04-12 00:56:58.558000,8,2,4,15,11,5aceaedac98b070014acd5db
2018-04-12 01:00:28.715000,3,0,5,11,11,5aceafacc98b070014acd614
2018-04-12 00:55:33.418000,4,0,15,21,21,5aceae85c98b070014acd5c2
2018-04-12 01:52:46.275000,0,0,0,0,11,5acebbee2c18f30014abaf73
2018-04-12 01:53:04.179000,0,0,3,0,11,5acebc002c18f30014abaf74
2018-04-12 02:24:14.915000,4,2,10,24,21,5acec34e2c18f30014abaf90
2018-04-12 02:41:32.687000,2,0,5,12,11,5acec75c2c18f30014abafcf
2018-04-12 02:47:01.591000,2,0,7,11,11,5acec8a52c18f30014abaff3
2018-04-12 02:38:42.716000,4,2,11,22,21,5acec6b22c18f30014abafc3
2018-04-12 02:57:48.956000,4,2,12,22,21,5acecb2c2c18f30014abb022
2018-04-12 03:20:56.291000,4,2,9,21,21,5aced0982c18f30014abb05f
2018-04-12 03:38:24.695000,4,2,8,21,21,5aced4b02c18f30014abb08d
2018-04-12 04:52:00.404000,4,0,9,16,15,5acee5f02c18f30014abb0b6
2018-04-12 04:55:41.580000,0,0,0,0,15,5acee6cd2c18f30014abb0e4
2018-04-12 09:18:56.050000,4,2,9,21,21,5acf24807508d8001470ac2c
2018-04-12 09:30:20.680000,4,2,9,21,21,5acf272c7508d8001470ac5a
2018-04-12 09:39:51.111000,4,2,9,21,21,5acf29677508d8001470ac88
2018-04-12 13:13:13.829000,6,0,22,16,15,5acf5b694296e9001310e9ae
2018-04-12 13:16:07.838000,2,0,5,14,11,5acf5c174296e9001310e9cb
2018-04-12 13:42:57.706000,0,0,2,0,11,5acf62614296e9001310ea59
2018-04-12 14:35:01.445000,2,0,7,12,11,5acf6e950521dd0013f0d907
2018-04-12 14:39:05.421000,4,2,7,21,21,5acf6f890521dd0013f0d911
2018-04-12 14:45:38.513000,2,0,5,11,11,5acf71120521dd0013f0d93c
2018-04-12 14:47:28.605000,4,2,9,23,21,5acf71800521dd0013f0d945
2018-04-12 14:54:22.988000,2,0,8,12,11,5acf731e0521dd0013f0d975
2018-04-12 15:07:25.136000,2,0,6,13,11,5acf762d0521dd0013f0d9c0
2018-04-12 14:58:55.658000,5,0,18,21,21,5acf742f0521dd0013f0d989
2018-04-12 15:09:27.406000,2,0,6,14,11,5acf76a70521dd0013f0d9d9
2018-04-12 15:28:26.577000,2,0,5,11,11,5acf7b1a0521dd0013f0da3f
2018-04-12 15:12:40.499000,2,0,4,11,11,5acf77680521dd0013f0d9f8
2018-04-12 15:37:32.768000,2,0,5,12,11,5acf7d3c0521dd0013f0da7a
2018-04-12 15:35:34.481000,2,2,6,11,11,5acf7cc60521dd0013f0da6d
2018-04-12 15:43:46.248000,2,2,5,11,11,5acf7eb20521dd0013f0dab8
2018-04-12 15:24:20.075000,5,0,22,21,21,5acf7a240521dd0013f0da35
2018-04-12 15:41:10.277000,2,0,8,12,11,5acf7e160521dd0013f0daa2
2018-04-12 16:48:26.464000,2,0,7,12,11,5acf8dda0521dd0013f0db19
2018-04-12 18:33:12.663000,2,0,6,11,11,5acfa6688f7e1e001450a8ab
2018-04-12 18:41:51.328000,2,0,4,11,11,5acfa86f8f7e1e001450a8be
2018-04-12 18:45:19.968000,2,0,5,12,11,5acfa93f8f7e1e001450a8cb
2018-04-12 18:51:06.355000,2,0,6,11,11,5acfaa9a8f7e1e001450a8db
2018-04-12 19:03:24.952000,2,0,7,14,11,5acfad7c8f7e1e001450a8ee
2018-04-12 19:19:51.260000,2,0,6,13,11,5acfb1578f7e1e001450a904
2018-04-12 19:24:16.488000,2,0,6,13,11,5acfb2608f7e1e001450a917
2018-04-12 19:29:40.975000,2,0,6,11,11,5acfb3a48f7e1e001450a92a
2018-04-12 19:35:39.461000,2,0,7,14,11,5acfb50b8f7e1e001450a93d
2018-04-12 19:50:16.282000,8,0,8,11,11,5acfb8788f7e1e001450a953
2018-04-12 19:55:04.873000,8,0,11,13,11,5acfb9988f7e1e001450a99c
2018-04-12 20:02:51.885000,2,0,4,12,11,5acfbb6b8f7e1e001450aa1c
2018-04-12 20:01:36.850000,8,0,11,11,11,5acfbb208f7e1e001450aa00
2018-04-12 20:11:39.656000,0,0,0,0,11,5acfbd7b8f7e1e001450aa81
2018-04-12 20:08:14.483000,2,0,9,11,11,5acfbcae8f7e1e001450aa56
2018-04-12 20:31:28.297000,0,2,0,0,21,5acfc2208f7e1e001450aab7
2018-04-12 20:15:12.727000,2,0,5,11,11,5acfbe508f7e1e001450aa97
2018-04-12 20:33:05.693000,2,0,6,15,11,5acfc2818f7e1e001450aac9
2018-04-12 20:38:23.423000,2,0,3,12,11,5acfc3bf8f7e1e001450aaeb
2018-04-12 20:32:30.449000,4,2,8,21,21,5acfc25e8f7e1e001450aac3
2018-04-12 20:41:02.573000,2,0,4,11,11,5acfc45e8f7e1e001450aaff
2018-04-12 20:45:19.134000,2,0,6,14,11,5acfc55f8f7e1e001450ab1c
2018-04-12 20:49:12.310000,0,0,0,0,11,5acfc6488f7e1e001450ab43
2018-04-12 20:28:44.494000,4,2,10,23,21,5acfc17c8f7e1e001450aa9e
2018-04-12 20:55:11.187000,0,0,6,0,15,5acfc7af8f7e1e001450ab86
2018-04-12 20:44:23.080000,4,2,9,21,21,5acfc5278f7e1e001450ab13
2018-04-12 20:57:28.872000,0,2,0,0,21,5acfc8388f7e1e001450abb9
2018-04-12 20:52:37.987000,4,2,11,22,21,5acfc7158f7e1e001450ab67
2018-04-12 21:00:27.810000,4,2,6,21,21,5acfc8eb8f7e1e001450abde
2018-04-12 20:58:27.879000,4,2,9,22,21,5acfc8738f7e1e001450abc9
2018-04-12 21:05:18.494000,4,2,10,23,21,5acfca0e8f7e1e001450ac0c
2018-04-12 21:15:05.299000,4,2,14,22,21,5acfcc598f7e1e001450ac59
2018-04-12 21:13:52.138000,4,2,9,24,21,5acfcc108f7e1e001450ac4e
2018-04-12 21:23:05.863000,4,2,11,21,21,5acfce398f7e1e001450acbe
2018-04-12 21:30:53.883000,0,2,7,0,21,5acfd00d8f7e1e001450ad3a
2018-04-12 21:26:47.008000,0,2,7,0,21,5acfcf178f7e1e001450ace2
2018-04-12 21:28:45.989000,8,0,12,11,11,5acfcf8d8f7e1e001450acfd
2018-04-12 21:34:17.373000,8,0,4,14,11,5acfd0d98f7e1e001450ada2
2018-04-12 23:40:37.012000,6,0,8,14,11,5acfee75a2a7170014588d1d
2018-04-12 23:44:29.470000,6,2,4,12,11,5acfef5da2a7170014588d56
2018-04-12 23:57:57.187000,0,0,0,0,15,5acff285a2a7170014588d74
2018-04-13 00:20:37.174000,4,2,10,23,21,5acff7d5a2a7170014588d7a
2018-04-13 00:37:02.841000,4,2,7,17,15,5acffbaea2a7170014588dd1
2018-04-13 00:41:33.380000,4,2,6,15,15,5acffcbda2a7170014588df5
2018-04-13 00:28:12.881000,4,2,9,23,21,5acff99ca2a7170014588dad
2018-04-13 00:52:38.201000,0,2,0,0,21,5acfff56a2a7170014588e1e
2018-04-13 02:20:34.089000,4,2,8,23,21,5ad013f2a2a7170014588e24
2018-04-13 02:38:54.044000,4,2,6,21,21,5ad0183ea2a7170014588e4d
2018-04-13 02:53:36.929000,0,2,3,0,11,5ad01bb0a2a7170014588e7d
2018-04-13 02:48:44.112000,4,2,9,22,21,5ad01a8ca2a7170014588e6c
2018-04-13 03:51:44.553000,4,0,6,11,11,5ad02950aa7f020014a3265a
2018-04-13 03:57:43.288000,4,0,20,22,21,5ad02ab7aa7f020014a32679
2018-04-13 04:52:20.694000,4,2,10,21,21,5ad037849625400014ece1f6
2018-04-13 05:03:49.722000,4,2,12,23,21,5ad03a359625400014ece229
2018-04-13 05:21:55.401000,4,0,10,16,15,5ad03e739625400014ece27b
2018-04-13 05:17:55.500000,4,2,11,21,21,5ad03d839625400014ece266
2018-04-13 05:25:48.327000,4,0,13,16,15,5ad03f5c9625400014ece2c2
2018-04-13 05:29:28.536000,0,2,4,0,21,5ad040389625400014ece2ff
2018-04-13 13:05:59.318000,4,2,7,23,21,5ad0ab3726fdbf001512b676
2018-04-13 13:43:01.582000,2,0,6,13,11,5ad0b3e526fdbf001512b69a
2018-04-13 14:20:21.894000,2,0,7,11,11,5ad0bca526fdbf001512b6ad
2018-04-13 14:29:13.430000,2,0,4,11,11,5ad0beb926fdbf001512b6c3
2018-04-13 14:42:31.530000,2,0,8,11,11,5ad0c1d726fdbf001512b6d0
2018-04-13 15:29:54.690000,8,0,6,11,11,5ad0ccf226fdbf001512b70e
2018-04-13 15:27:26.363000,2,0,6,13,11,5ad0cc5e26fdbf001512b6ef
2018-04-13 15:26:48.138000,4,0,9,16,15,5ad0cc3826fdbf001512b6e9
2018-04-13 15:35:59.174000,2,0,6,12,11,5ad0ce5f26fdbf001512b75d
2018-04-13 15:49:51.014000,2,0,6,14,11,5ad0d19f26fdbf001512b775
2018-04-13 16:18:40.675000,2,0,5,12,11,5ad0d86026fdbf001512b788
2018-04-13 16:21:15.337000,8,0,13,11,11,5ad0d8fb26fdbf001512b792
2018-04-13 16:25:20.234000,2,0,8,13,11,5ad0d9f026fdbf001512b7e1
2018-04-13 16:34:42.040000,2,0,5,11,11,5ad0dc2226fdbf001512b827
2018-04-13 16:53:10.769000,2,0,5,11,11,5ad0e07626fdbf001512b837
2018-04-13 17:48:34.402000,2,0,5,11,11,5ad0ed7226fdbf001512b847
2018-04-13 17:56:30.096000,2,0,5,14,11,5ad0ef4e26fdbf001512b857
2018-04-13 18:14:22.883000,0,0,18,0,21,5ad0f37e26fdbf001512b867
2018-04-13 18:28:42.419000,0,0,0,0,21,5ad0f6da26fdbf001512b8c7
2018-04-13 18:29:24.790000,0,0,0,0,21,5ad0f70426fdbf001512b8c8
2018-04-13 19:13:18.231000,2,0,4,11,11,5ad1014e26fdbf001512b8c9
2018-04-13 19:19:08.055000,2,0,6,11,11,5ad102ac26fdbf001512b8d6
2018-04-13 19:26:17.208000,2,0,6,11,11,5ad1045926fdbf001512b8e9
2018-04-13 19:31:08.990000,2,0,7,13,11,5ad1057c26fdbf001512b8fc
2018-04-13 19:38:40.726000,2,0,4,12,11,5ad1074026fdbf001512b912
2018-04-13 19:52:23.908000,2,0,5,12,11,5ad10a7726fdbf001512b91f
2018-04-13 20:00:35.393000,2,0,5,11,11,5ad10c6326fdbf001512b92f
2018-04-13 20:08:19.571000,2,0,6,12,11,5ad10e3326fdbf001512b93f
2018-04-13 20:14:02.602000,2,0,5,12,11,5ad10f8a26fdbf001512b952
2018-04-13 20:22:56.661000,2,0,8,13,11,5ad111a026fdbf001512b962
2018-04-13 20:36:46.065000,2,0,4,11,11,5ad114de26fdbf001512b97b
2018-04-13 20:43:17.706000,0,0,2,0,11,5ad1166526fdbf001512b995
2018-04-13 20:40:03.880000,2,0,6,14,11,5ad115a326fdbf001512b988
2018-04-13 20:47:18.606000,0,0,1,0,11,5ad1175626fdbf001512b9b7
2018-04-13 20:55:20.750000,4,0,15,17,15,5ad1193826fdbf001512b9bb
2018-04-13 21:09:56.755000,4,2,8,23,21,5ad11ca426fdbf001512ba07
2018-04-13 21:18:17.122000,4,2,11,21,21,5ad11e9926fdbf001512ba30
2018-04-13 21:45:12.864000,4,0,12,15,15,5ad124e826fdbf001512baab
2018-04-13 21:50:18.019000,0,0,10,0,15,5ad1261a26fdbf001512bb06
2018-04-13 21:32:26.311000,5,0,21,21,21,5ad121ea26fdbf001512ba68
2018-04-13 22:03:10.657000,6,2,5,16,15,5ad1291e26fdbf001512bb71
2018-04-13 21:57:47.316000,5,0,19,22,21,5ad127db26fdbf001512bb57
2018-04-13 22:12:56.546000,6,2,7,16,15,5ad12b6826fdbf001512bbc5
2018-04-13 22:24:21.786000,8,0,9,11,11,5ad12e1526fdbf001512bc29
2018-04-13 22:22:50.552000,6,2,5,17,15,5ad12dba26fdbf001512bc21
2018-04-13 22:30:14.651000,0,2,1,0,15,5ad12f7626fdbf001512bcaa
2018-04-13 22:29:08.311000,8,0,12,11,11,5ad12f3426fdbf001512bc97
2018-04-13 22:35:01.989000,8,0,12,12,11,5ad1309526fdbf001512bd0c
2018-04-13 22:57:09.440000,8,0,11,13,11,5ad135c526fdbf001512bd79
2018-04-14 00:18:32.024000,0,0,19,0,21,5ad148d8b568e70014bbf165
2018-04-14 00:46:26.452000,0,0,1,0,21,5ad14f62b568e70014bbf1c5
2018-04-14 01:46:46.750000,0,0,0,0,21,5ad15d86b568e70014bbf1cb
2018-04-14 01:57:08.793000,2,0,8,11,11,5ad15ff4b568e70014bbf1cc
2018-04-14 02:07:07.543000,2,0,7,11,11,5ad1624bb568e70014bbf1e5
2018-04-14 02:15:58.501000,2,0,7,11,11,5ad1645eb568e70014bbf1fb
2018-04-14 02:40:18.770000,0,0,1,0,11,5ad16a12b568e70014bbf21c
2018-04-14 02:35:53.049000,2,0,10,24,21,5ad16909b568e70014bbf211
2018-04-14 03:16:48.130000,0,2,0,0,11,5ad172a0b568e70014bbf237
2018-04-14 03:16:57.639000,4,2,12,21,21,5ad172a9b568e70014bbf238
2018-04-14 03:18:50.350000,4,2,7,12,11,5ad1731ab568e70014bbf24d
2018-04-14 03:25:56.742000,4,2,9,22,21,5ad174c4b568e70014bbf299
2018-04-14 03:28:59.230000,4,2,4,13,11,5ad1757bb568e70014bbf2b3
